prompt_id,category,level,domain,target_smells,syntax_ok,loc,cc_max,mi,ruff_total,undefined_name,unused_var,n_smells,smells_found,target_covered,target_hit,model,lang
god_class_intermediate_007,god_class,intermediate,Scientific Computing,God Class / Large Class,1,88,4,53.79,2,2,0,24,Data Clumps;Duplicated Code;God Class / Large Class;Long Parameter List;Speculative Generality,1,1,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_advanced_001,inappropriate_intimacy,advanced,Healthcare,Inappropriate Intimacy,1,40,2,100.0,2,2,0,18,Duplicated Code;Global State;Magic Numbers/Strings,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_advanced_002,inappropriate_intimacy,advanced,Scientific Computing,Inappropriate Intimacy,1,19,2,100.0,0,0,0,12,Data Class;Duplicated Code;Lazy Class,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_advanced_003,inappropriate_intimacy,advanced,General Software,Inappropriate Intimacy,1,71,5,53.82,0,0,0,5,Deep Nesting;Duplicated Code,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_advanced_004,inappropriate_intimacy,advanced,E-commerce,Inappropriate Intimacy,1,46,2,100.0,0,0,0,23,Duplicated Code;Global State;Long Method;Magic Numbers/Strings;Middle Man,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_advanced_005,inappropriate_intimacy,advanced,Finance,Inappropriate Intimacy,1,41,2,100.0,0,0,0,17,Duplicated Code;Global State;Lazy Class;Long Method;Magic Numbers/Strings,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_advanced_006,inappropriate_intimacy,advanced,Healthcare,Inappropriate Intimacy,1,40,2,100.0,2,2,0,18,Duplicated Code;Global State;Magic Numbers/Strings,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_basic_001,inappropriate_intimacy,basic,E-commerce,Inappropriate Intimacy,1,14,2,100.0,0,0,0,6,Data Class;Duplicated Code;Lazy Class,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_basic_002,inappropriate_intimacy,basic,Finance,Inappropriate Intimacy,1,28,2,62.66,0,0,0,7,Duplicated Code,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_basic_003,inappropriate_intimacy,basic,Healthcare,Inappropriate Intimacy,1,17,2,100.0,0,0,0,4,Data Class;Duplicated Code;Lazy Class,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_basic_004,inappropriate_intimacy,basic,Scientific Computing,Inappropriate Intimacy,1,47,2,66.12,0,0,0,11,Data Class;Duplicated Code;Magic Numbers/Strings,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_basic_005,inappropriate_intimacy,basic,General Software,Inappropriate Intimacy,1,33,2,82.05,0,0,0,6,Duplicated Code;Global State;Magic Numbers/Strings,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_basic_006,inappropriate_intimacy,basic,E-commerce,Inappropriate Intimacy,1,14,2,100.0,0,0,0,6,Data Class;Duplicated Code;Lazy Class,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_intermediate_001,inappropriate_intimacy,intermediate,Finance,Inappropriate Intimacy,1,55,3,73.12,0,0,0,8,Data Class;Duplicated Code;Message Chains,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_intermediate_002,inappropriate_intimacy,intermediate,Healthcare,Inappropriate Intimacy,1,40,2,100.0,0,0,0,22,Duplicated Code,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_intermediate_003,inappropriate_intimacy,intermediate,Scientific Computing,Inappropriate Intimacy,1,30,4,72.34,0,0,0,2,Duplicated Code;Magic Numbers/Strings,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_intermediate_004,inappropriate_intimacy,intermediate,General Software,Inappropriate Intimacy,1,32,2,63.55,0,0,0,9,Duplicated Code,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_intermediate_005,inappropriate_intimacy,intermediate,E-commerce,Inappropriate Intimacy,1,27,2,100.0,0,0,0,3,Data Class;Duplicated Code,1,0,qwen2.5-coder-1.5b,fr
inappropriate_intimacy_intermediate_006,inappropriate_intimacy,intermediate,Finance,Inappropriate Intimacy,1,55,3,73.12,0,0,0,8,Data Class;Duplicated Code;Message Chains,1,0,qwen2.5-coder-1.5b,fr
incomplete_library_class_advanced_001,incomplete_library_class,advanced,E-commerce,Incomplete Library Class,1,51,3,75.77,3,1,0,15,Dead Code;Duplicated Code;Global State;Magic Numbers/Strings;Temporary Field,0,,qwen2.5-coder-1.5b,fr
incomplete_library_class_advanced_002,incomplete_library_class,advanced,Finance,Incomplete Library Class,1,42,2,90.94,1,0,0,1,Dead Code,0,,qwen2.5-coder-1.5b,fr
incomplete_library_class_advanced_003,incomplete_library_class,advanced,Healthcare,Incomplete Library Class,1,46,2,100.0,1,0,0,10,Comments (as smell indicator);Duplicated Code;Speculative Generality,0,,qwen2.5-coder-1.5b,fr
incomplete_library_class_advanced_004,incomplete_library_class,advanced,Scientific Computing,Incomplete Library Class,1,58,2,100.0,3,0,0,10,Data Class;Dead Code;Duplicated Code;Global State;Magic Numbers/Strings,0,,qwen2.5-coder-1.5b,fr
incomplete_library_class_basic_001,incomplete_library_class,basic,E-commerce,Incomplete Library Class,1,33,2,83.55,1,0,0,3,Global State;Long Method,0,,qwen2.5-coder-1.5b,fr
incomplete_library_class_basic_002,incomplete_library_class,basic,Finance,Incomplete Library Class,1,30,3,89.01,1,1,0,8,Data Class;Global State;Lazy Class;Magic Numbers/Strings,0,,qwen2.5-coder-1.5b,fr
incomplete_library_class_basic_003,incomplete_library_class,basic,Healthcare,Incomplete Library Class,1,25,4,100.0,1,0,0,0,,0,,qwen2.5-coder-1.5b,fr
incomplete_library_class_basic_004,incomplete_library_class,basic,Scientific Computing,Incomplete Library Class,1,29,1,73.97,3,1,0,3,Deep Nesting;Global State,0,,qwen2.5-coder-1.5b,fr
incomplete_library_class_basic_005,incomplete_library_class,basic,General Software,Incomplete Library Class,1,27,2,100.0,0,0,0,2,Duplicated Code;Global State,0,,qwen2.5-coder-1.5b,fr
incomplete_library_class_intermediate_001,incomplete_library_class,intermediate,E-commerce,Incomplete Library Class,1,53,2,71.37,2,1,0,40,Data Class;Duplicated Code;God Class / Large Class;Lazy Class;Magic Numbers/Strings,0,,qwen2.5-coder-1.5b,fr
incomplete_library_class_intermediate_002,incomplete_library_class,intermediate,Finance,Incomplete Library Class,1,65,2,79.7,0,0,0,3,Duplicated Code;Long Parameter List;Magic Numbers/Strings,0,,qwen2.5-coder-1.5b,fr
incomplete_library_class_intermediate_003,incomplete_library_class,intermediate,Healthcare,Incomplete Library Class,1,35,2,82.52,0,0,0,6,Global State;Magic Numbers/Strings,0,,qwen2.5-coder-1.5b,fr
incomplete_library_class_intermediate_004,incomplete_library_class,intermediate,Scientific Computing,Incomplete Library Class,1,73,5,77.92,0,0,0,8,Duplicated Code;Global State;Long Method;Magic Numbers/Strings,0,,qwen2.5-coder-1.5b,fr
incomplete_library_class_intermediate_005,incomplete_library_class,intermediate,General Software,Incomplete Library Class,1,61,2,100.0,7,0,0,24,Comments (as smell indicator);Dead Code;Duplicated Code;Global State;Long Method;Magic Numbers/Strings,0,,qwen2.5-coder-1.5b,fr
lazy_class_advanced_001,lazy_class,advanced,Finance,Lazy Class,1,31,4,67.89,1,0,0,3,Lazy Class,1,1,qwen2.5-coder-1.5b,fr
lazy_class_advanced_002,lazy_class,advanced,Healthcare,Lazy Class,1,26,4,76.04,1,0,0,9,Duplicated Code;Lazy Class;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
lazy_class_advanced_003,lazy_class,advanced,Scientific Computing,Lazy Class,1,31,2,80.3,1,0,0,5,Feature Envy;Lazy Class;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
lazy_class_advanced_004,lazy_class,advanced,General Software,Lazy Class,1,38,2,54.1,0,0,0,6,Data Class;Duplicated Code;Magic Numbers/Strings,1,0,qwen2.5-coder-1.5b,fr
lazy_class_advanced_005,lazy_class,advanced,E-commerce,Lazy Class,1,31,4,67.89,1,0,0,3,Lazy Class,1,1,qwen2.5-coder-1.5b,fr
lazy_class_basic_001,lazy_class,basic,E-commerce,Lazy Class,1,4,2,100.0,0,0,0,1,Lazy Class,1,1,qwen2.5-coder-1.5b,fr
lazy_class_basic_002,lazy_class,basic,Finance,Lazy Class,1,5,2,100.0,1,0,0,2,Dead Code;Lazy Class,1,1,qwen2.5-coder-1.5b,fr
lazy_class_basic_003,lazy_class,basic,Healthcare,Lazy Class,1,6,2,100.0,0,0,0,1,Lazy Class,1,1,qwen2.5-coder-1.5b,fr
lazy_class_basic_004,lazy_class,basic,Scientific Computing,Lazy Class,1,6,2,100.0,0,0,0,1,Data Class,1,0,qwen2.5-coder-1.5b,fr
lazy_class_basic_005,lazy_class,basic,General Software,Lazy Class,1,21,2,93.79,0,0,0,1,Global State,1,0,qwen2.5-coder-1.5b,fr
lazy_class_basic_006,lazy_class,basic,E-commerce,Lazy Class,1,20,2,64.46,0,0,0,3,Duplicated Code,1,0,qwen2.5-coder-1.5b,fr
lazy_class_intermediate_001,lazy_class,intermediate,Finance,Lazy Class,1,15,2,71.04,0,0,0,3,Duplicated Code;Lazy Class,1,1,qwen2.5-coder-1.5b,fr
lazy_class_intermediate_002,lazy_class,intermediate,Healthcare,Lazy Class,1,16,2,72.0,0,0,0,2,Lazy Class,1,1,qwen2.5-coder-1.5b,fr
lazy_class_intermediate_003,lazy_class,intermediate,Scientific Computing,Lazy Class,1,25,4,57.29,1,0,0,3,Magic Numbers/Strings,1,0,qwen2.5-coder-1.5b,fr
lazy_class_intermediate_004,lazy_class,intermediate,General Software,Lazy Class,1,16,2,66.69,0,0,0,2,Lazy Class,1,1,qwen2.5-coder-1.5b,fr
lazy_class_intermediate_005,lazy_class,intermediate,E-commerce,Lazy Class,1,41,2,100.0,0,0,0,15,Duplicated Code;Global State;Lazy Class;Long Method;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_method_advanced_001,long_method,advanced,General Software,Long Method,1,73,2,100.0,1,1,0,66,Data Class;Duplicated Code;Global State;Lazy Class;Long Method;Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_method_advanced_002,long_method,advanced,E-commerce,Long Method,1,40,5,75.86,3,2,0,13,Dead Code;Global State;Long Method;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_method_advanced_003,long_method,advanced,Finance,Long Method,1,48,1,95.95,6,0,1,6,Comments (as smell indicator);Dead Code;Long Method;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_method_advanced_004,long_method,advanced,Healthcare,Long Method,1,55,10,82.36,4,0,0,5,Dead Code;Long Method;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_method_advanced_005,long_method,advanced,Scientific Computing,Long Method,1,63,7,82.75,1,0,0,24,Comments (as smell indicator);Dead Code;Duplicated Code;Long Method,1,1,qwen2.5-coder-1.5b,fr
long_method_advanced_006,long_method,advanced,General Software,Long Method,1,92,6,54.48,5,2,0,11,Dead Code;Duplicated Code;Long Method;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_method_basic_001,long_method,basic,E-commerce,Long Method,1,53,2,66.28,0,0,0,12,Dead Code;Duplicated Code;Global State;Long Method;Magic Numbers/Strings;Speculative Generality,1,1,qwen2.5-coder-1.5b,fr
long_method_basic_002,long_method,basic,Finance,Long Method,1,78,7,78.67,3,0,0,11,Comments (as smell indicator);Dead Code;Duplicated Code;Global State;Long Method;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_method_basic_003,long_method,basic,Healthcare,Long Method,1,59,5,80.68,4,0,0,11,Dead Code;Duplicated Code;Global State;Long Method;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_method_basic_004,long_method,basic,Scientific Computing,Long Method,1,70,1,75.29,8,3,0,14,Long Method;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_method_basic_005,long_method,basic,General Software,Long Method,1,47,3,90.07,1,0,0,13,Comments (as smell indicator);Dead Code;Duplicated Code;Long Method,1,1,qwen2.5-coder-1.5b,fr
long_method_basic_006,long_method,basic,E-commerce,Long Method,1,49,3,69.09,0,0,0,5,Duplicated Code,1,0,qwen2.5-coder-1.5b,fr
long_method_basic_007,long_method,basic,Finance,Long Method,1,45,2,100.0,0,0,0,14,Duplicated Code;Global State;Magic Numbers/Strings;Speculative Generality,1,0,qwen2.5-coder-1.5b,fr
long_method_intermediate_001,long_method,intermediate,Healthcare,Long Method,1,38,3,94.22,0,0,0,1,Long Method,1,1,qwen2.5-coder-1.5b,fr
long_method_intermediate_002,long_method,intermediate,Scientific Computing,Long Method,1,49,3,75.98,1,0,0,18,Dead Code;Duplicated Code;Speculative Generality,1,0,qwen2.5-coder-1.5b,fr
long_method_intermediate_003,long_method,intermediate,General Software,Long Method,1,79,6,78.24,8,6,0,21,Duplicated Code;Magic Numbers/Strings,1,0,qwen2.5-coder-1.5b,fr
long_method_intermediate_004,long_method,intermediate,E-commerce,Long Method,1,47,2,87.21,4,0,0,13,Comments (as smell indicator);Dead Code;Duplicated Code;Magic Numbers/Strings,1,0,qwen2.5-coder-1.5b,fr
long_method_intermediate_005,long_method,intermediate,Finance,Long Method,1,58,1,84.17,2,0,0,5,Comments (as smell indicator);Dead Code;Duplicated Code;Magic Numbers/Strings,1,0,qwen2.5-coder-1.5b,fr
long_method_intermediate_006,long_method,intermediate,Healthcare,Long Method,1,83,4,61.16,5,2,0,18,Dead Code;Duplicated Code;Global State;Lazy Class;Long Method;Magic Numbers/Strings;Message Chains,1,1,qwen2.5-coder-1.5b,fr
long_method_intermediate_007,long_method,intermediate,Scientific Computing,Long Method,1,38,3,94.22,0,0,0,1,Long Method,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_advanced_001,long_parameter_list,advanced,General Software,Long Parameter List,0,32,0,,5,0,0,2,Long Method;Long Parameter List,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_advanced_002,long_parameter_list,advanced,E-commerce,Long Parameter List,1,3,1,100.0,1,0,0,1,Long Parameter List,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_advanced_003,long_parameter_list,advanced,Finance,Long Parameter List,1,26,1,100.0,1,0,0,2,Long Method;Long Parameter List,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_advanced_004,long_parameter_list,advanced,Healthcare,Long Parameter List,0,55,0,,7,0,0,10,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_advanced_005,long_parameter_list,advanced,Scientific Computing,Long Parameter List,1,30,1,100.0,1,0,0,2,Long Method;Long Parameter List,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_advanced_006,long_parameter_list,advanced,General Software,Long Parameter List,0,32,0,,5,0,0,2,Long Method;Long Parameter List,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_basic_001,long_parameter_list,basic,E-commerce,Long Parameter List,0,24,0,,7,0,0,2,Long Method;Long Parameter List,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_basic_002,long_parameter_list,basic,Finance,Long Parameter List,1,47,7,78.06,2,0,0,4,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_basic_003,long_parameter_list,basic,Healthcare,Long Parameter List,1,60,31,52.12,24,0,0,30,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_basic_004,long_parameter_list,basic,Scientific Computing,Long Parameter List,1,3,1,100.0,1,0,0,1,Long Parameter List,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_basic_005,long_parameter_list,basic,General Software,Long Parameter List,1,23,2,73.18,3,0,0,3,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_basic_006,long_parameter_list,basic,E-commerce,Long Parameter List,1,22,1,100.0,1,0,0,2,Long Method;Long Parameter List,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_basic_007,long_parameter_list,basic,Finance,Long Parameter List,1,50,7,80.68,2,1,0,3,Long Method;Long Parameter List;Switch Statements,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_intermediate_001,long_parameter_list,intermediate,Healthcare,Long Parameter List,1,21,1,100.0,1,0,0,2,Long Method;Long Parameter List,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_intermediate_002,long_parameter_list,intermediate,Scientific Computing,Long Parameter List,1,20,1,100.0,3,2,0,6,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_intermediate_003,long_parameter_list,intermediate,General Software,Long Parameter List,1,21,1,100.0,1,0,0,6,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_intermediate_004,long_parameter_list,intermediate,E-commerce,Long Parameter List,1,47,13,82.0,2,0,0,3,Comments (as smell indicator);Long Method;Long Parameter List,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_intermediate_005,long_parameter_list,intermediate,Finance,Long Parameter List,1,137,6,100.0,5,1,1,16,Dead Code;Deep Nesting;Long Method;Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_intermediate_006,long_parameter_list,intermediate,Healthcare,Long Parameter List,1,21,1,100.0,1,0,0,2,Long Method;Long Parameter List,1,1,qwen2.5-coder-1.5b,fr
long_parameter_list_intermediate_007,long_parameter_list,intermediate,Scientific Computing,Long Parameter List,1,20,1,100.0,3,2,0,6,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_advanced_001,magic_numbers,advanced,Healthcare,Magic Numbers/Strings,1,33,1,80.55,3,0,0,10,Dead Code;Long Method;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_advanced_002,magic_numbers,advanced,Scientific Computing,Magic Numbers/Strings,1,16,10,82.42,11,0,0,19,Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_advanced_003,magic_numbers,advanced,General Software,Magic Numbers/Strings,1,43,19,69.75,5,4,0,16,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_advanced_004,magic_numbers,advanced,E-commerce,Magic Numbers/Strings,1,24,1,100.0,9,2,5,16,Dead Code;Deep Nesting;Long Method;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_advanced_005,magic_numbers,advanced,Finance,Magic Numbers/Strings,1,17,1,96.72,0,0,0,5,Comments (as smell indicator);Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_advanced_006,magic_numbers,advanced,Healthcare,Magic Numbers/Strings,1,33,1,80.55,3,0,0,10,Dead Code;Long Method;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_basic_001,magic_numbers,basic,E-commerce,Magic Numbers/Strings,1,3,1,81.45,0,0,0,1,Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_basic_002,magic_numbers,basic,Finance,Magic Numbers/Strings,1,2,2,83.14,2,0,0,1,Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_basic_003,magic_numbers,basic,Healthcare,Magic Numbers/Strings,1,16,1,100.0,0,0,0,2,Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_basic_004,magic_numbers,basic,Scientific Computing,Magic Numbers/Strings,1,9,2,97.18,0,0,0,6,Global State;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_basic_005,magic_numbers,basic,General Software,Magic Numbers/Strings,1,15,7,61.27,8,0,0,7,Magic Numbers/Strings;Switch Statements,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_basic_006,magic_numbers,basic,E-commerce,Magic Numbers/Strings,1,3,1,81.45,0,0,0,1,Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_intermediate_001,magic_numbers,intermediate,Finance,Magic Numbers/Strings,1,33,13,47.75,14,0,0,22,Long Method;Long Parameter List;Magic Numbers/Strings;Switch Statements,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_intermediate_002,magic_numbers,intermediate,Healthcare,Magic Numbers/Strings,1,25,2,87.95,1,1,0,13,Global State;Long Method;Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_intermediate_003,magic_numbers,intermediate,Scientific Computing,Magic Numbers/Strings,1,11,9,90.01,9,1,0,12,Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_intermediate_004,magic_numbers,intermediate,General Software,Magic Numbers/Strings,1,18,2,92.38,0,0,0,7,Global State;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_intermediate_005,magic_numbers,intermediate,E-commerce,Magic Numbers/Strings,1,37,1,89.42,0,0,0,16,Comments (as smell indicator);Global State;Long Method;Long Parameter List;Magic Numbers/Strings,1,1,qwen2.5-coder-1.5b,fr
magic_numbers_intermediate_006,magic_numbers,intermediate,Finance,Magic Numbers/Strings,1,33,13,47.75,14,0,0,22,Long Method;Long Parameter List;Magic Numbers/Strings;Switch Statements,1,1,qwen2.5-coder-1.5b,fr
message_chains_advanced_001,message_chains,advanced,Finance,Message Chains,1,46,1,95.84,0,0,0,8,Comments (as smell indicator);Global State;Long Method;Magic Numbers/Strings,1,0,qwen2.5-coder-1.5b,fr
message_chains_advanced_002,message_chains,advanced,Healthcare,Message Chains,1,49,1,100.0,0,0,0,3,Comments (as smell indicator);Long Method;Magic Numbers/Strings,1,0,qwen2.5-coder-1.5b,fr
message_chains_advanced_003,message_chains,advanced,Scientific Computing,Message Chains,1,5,2,100.0,2,1,0,0,,1,0,qwen2.5-coder-1.5b,fr
message_chains_advanced_004,message_chains,advanced,General Software,Message Chains,1,13,4,100.0,0,0,0,2,Message Chains,1,1,qwen2.5-coder-1.5b,fr
